tenure_months,monthly_charges,usage_minutes,support_calls,payment_delay_days,contract_type,autopay,num_services,satisfaction_score,signup_channel,marketing_segment,churn
28,106.16,615,3,4.8,one-year,0,4,7.0,partner,C,0
24,42.36,376,6,9.4,two-year,0,5,6.0,referral,C,0
37,133.55,490,1,0.5,two-year,1,3,7.0,referral,A,0
61,122.51,132,4,2.3,month-to-month,0,4,5.0,referral,B,0
48,114.15,484,2,0.0,one-year,0,4,9.0,ads,B,0
37,64.29,470,1,0.0,one-year,1,3,8.0,partner,B,0
25,109.82,671,2,0.0,month-to-month,1,4,8.0,organic,C,0
36,102.74,363,1,2.0,month-to-month,1,2,4.0,partner,C,0
42,58.34,633,2,0.0,one-year,1,2,7.0,partner,A,0
49,30.41,426,2,3.7,month-to-month,0,4,9.0,ads,B,0
39,122.27,618,7,3.2,month-to-month,1,4,8.0,organic,A,0
23,23.08,464,4,0.0,month-to-month,0,3,6.0,ads,C,1
44,47.7,347,3,0.0,one-year,1,4,10.0,referral,A,0
65,59.15,605,1,0.0,two-year,1,4,6.0,ads,C,0
1,36.24,374,6,14.2,one-year,0,3,4.0,organic,B,1
29,41.17,373,2,2.1,month-to-month,0,6,6.0,organic,A,0
37,26.13,455,1,0.0,one-year,0,4,7.0,referral,B,0
45,145.49,424,2,0.0,one-year,0,2,2.0,ads,A,1
38,102.63,492,3,0.7,one-year,1,4,5.0,partner,B,0
38,118.53,453,4,0.0,one-year,1,2,10.0,referral,A,0
15,66.97,494,6,3.5,month-to-month,0,4,2.0,ads,B,1
21,115.85,492,4,10.4,month-to-month,0,2,5.0,ads,C,1
44,95.73,260,0,9.0,month-to-month,0,3,4.0,organic,A,0
72,120.2,163,0,3.6,one-year,0,4,8.0,ads,A,0
9,118.69,456,7,9.8,month-to-month,0,1,5.0,organic,A,1
49,105.39,330,1,3.0,month-to-month,1,4,9.0,organic,C,0
28,111.13,315,7,0.0,month-to-month,1,4,10.0,organic,A,0
24,76.29,385,3,0.6,month-to-month,1,4,8.0,ads,A,0
36,91.46,455,2,5.4,one-year,0,2,6.0,ads,C,0
47,45.34,404,2,10.7,one-year,0,1,5.0,ads,A,0
60,63.88,514,0,0.0,one-year,0,4,6.0,organic,C,0
68,95.86,302,3,0.0,one-year,1,4,10.0,organic,B,0
51,58.79,660,1,3.8,month-to-month,0,3,10.0,ads,A,0
33,80.81,542,2,4.3,month-to-month,1,2,7.0,organic,B,0
1,108.01,379,6,6.1,month-to-month,1,5,4.0,organic,B,1
41,147.12,685,1,3.2,one-year,1,2,5.0,referral,B,0
17,92.89,116,5,17.9,two-year,1,2,6.0,partner,A,1
37,100.86,556,1,0.0,two-year,1,1,8.0,referral,B,0
17,29.58,426,6,12.4,month-to-month,1,3,5.0,partner,B,1
20,77.16,578,3,16.2,month-to-month,0,3,6.0,referral,A,0
12,108.76,357,3,11.8,two-year,0,4,4.0,organic,C,1
18,46.93,272,3,7.1,month-to-month,0,1,4.0,organic,A,1
29,43.65,451,1,3.2,month-to-month,0,1,5.0,referral,A,1
51,145.7,355,0,0.0,month-to-month,1,3,7.0,referral,A,0
11,24.48,455,2,0.0,one-year,0,4,4.0,referral,C,0
15,139.71,466,2,8.4,one-year,0,3,4.0,ads,C,0
30,140.96,213,0,0.0,month-to-month,1,4,7.0,organic,C,0
47,112.42,537,1,0.0,one-year,1,4,7.0,referral,B,0
30,29.12,51,1,6.1,month-to-month,0,5,9.0,referral,A,0
6,85.58,809,4,3.1,month-to-month,1,3,5.0,ads,B,0
30,36.21,454,3,0.0,month-to-month,1,3,8.0,organic,C,0
64,24.48,328,2,3.2,month-to-month,1,3,8.0,ads,A,0
9,117.26,207,4,0.4,month-to-month,0,3,5.0,referral,A,1
47,120.71,497,3,10.8,month-to-month,1,1,5.0,ads,B,0
62,36.57,471,3,3.1,two-year,1,2,7.0,referral,B,0
38,97.95,409,4,7.1,month-to-month,1,3,8.0,referral,A,0
24,142.64,372,1,2.1,month-to-month,1,5,8.0,organic,A,0
32,44.12,507,6,0.3,one-year,1,1,5.0,referral,B,1
26,107.28,126,1,0.0,month-to-month,1,5,6.0,referral,C,0
12,148.52,247,0,2.3,month-to-month,1,4,4.0,partner,A,0
20,72.32,496,4,10.3,month-to-month,0,1,8.0,partner,C,1
35,27.24,357,3,7.1,two-year,0,3,8.0,partner,A,0
21,64.78,515,3,7.2,month-to-month,1,1,6.0,ads,A,1
35,141.96,288,3,1.6,one-year,0,3,7.0,referral,C,0
52,72.69,407,2,7.6,two-year,0,4,4.0,organic,C,0
8,95.26,354,1,9.5,one-year,0,3,5.0,partner,A,1
19,28.02,631,1,5.4,month-to-month,0,3,6.0,ads,C,0
44,118.85,368,4,5.0,month-to-month,1,3,4.0,referral,B,1
29,118.86,558,5,2.3,month-to-month,1,5,5.0,organic,A,1
25,96.11,457,1,3.3,month-to-month,1,3,4.0,ads,A,0
36,33.51,300,1,5.6,month-to-month,1,4,7.0,ads,B,0
29,95.88,472,0,0.0,month-to-month,1,4,6.0,referral,A,1
39,20.38,459,4,0.0,month-to-month,1,1,8.0,partner,B,0
20,146.56,240,6,1.8,one-year,0,4,5.0,ads,C,0
22,102.02,371,6,2.5,month-to-month,0,4,7.0,organic,B,0
3,35.21,424,4,7.1,two-year,0,4,7.0,referral,C,0
44,22.01,612,1,1.4,month-to-month,1,3,7.0,referral,A,0
13,50.73,526,5,5.9,one-year,0,2,6.0,referral,B,1
29,123.24,364,3,5.5,one-year,1,3,6.0,referral,A,0
52,64.14,219,0,0.1,two-year,0,2,8.0,ads,B,0
44,128.3,582,2,0.0,one-year,1,4,10.0,referral,A,0
25,44.06,494,4,3.4,month-to-month,0,1,5.0,partner,A,1
46,133.51,215,0,0.0,month-to-month,0,4,7.0,partner,A,0
27,88.68,232,3,5.0,two-year,1,3,4.0,referral,B,0
59,125.22,328,6,0.0,one-year,1,4,8.0,ads,B,0
10,48.85,611,3,4.2,month-to-month,0,3,6.0,ads,B,1
47,117.39,306,1,4.0,month-to-month,1,4,7.0,referral,A,0
53,143.15,317,4,2.4,one-year,0,2,6.0,ads,A,0
42,69.31,89,7,5.6,two-year,0,3,6.0,ads,B,0
34,139.07,395,1,0.0,month-to-month,1,5,4.0,referral,A,0
27,33.17,691,5,3.3,two-year,0,5,8.0,referral,A,0
22,77.06,529,1,3.0,month-to-month,0,3,7.0,organic,C,0
49,52.76,473,5,5.8,one-year,0,1,6.0,referral,B,1
24,53.27,342,3,3.1,month-to-month,1,2,4.0,referral,A,0
40,68.93,215,3,0.0,one-year,0,4,7.0,referral,B,1
33,88.79,519,2,7.1,month-to-month,0,4,4.0,referral,B,0
63,61.06,392,3,5.7,month-to-month,1,5,8.0,referral,B,0
29,66.99,482,5,4.2,two-year,1,2,6.0,ads,A,1
7,78.32,171,6,10.8,month-to-month,0,4,7.0,ads,B,1
4,51.0,496,4,14.6,month-to-month,0,2,5.0,partner,A,1
30,124.52,679,1,6.4,month-to-month,0,3,8.0,ads,A,0
35,121.68,320,2,6.9,month-to-month,0,4,8.0,ads,A,0
1,66.31,73,0,5.4,month-to-month,1,4,5.0,partner,C,1
1,95.26,578,4,16.8,month-to-month,0,1,3.0,ads,A,1
59,37.69,11,1,1.9,one-year,0,2,7.0,ads,C,0
41,127.43,583,0,0.0,month-to-month,1,4,10.0,organic,A,0
56,118.48,411,4,5.0,month-to-month,1,2,7.0,partner,B,0
36,141.77,748,0,0.0,one-year,0,4,9.0,organic,B,0
34,122.11,242,1,5.4,one-year,1,3,6.0,ads,C,0
72,92.05,470,1,3.3,one-year,1,6,7.0,partner,B,0
39,68.56,174,1,1.8,one-year,0,1,7.0,referral,B,0
15,64.78,611,3,4.8,one-year,0,2,5.0,referral,C,0
25,26.81,505,2,6.1,month-to-month,0,3,2.0,organic,A,1
26,104.16,474,6,0.0,one-year,0,4,6.0,ads,B,0
20,133.74,550,2,3.3,one-year,1,2,5.0,organic,A,1
28,106.4,222,0,2.8,month-to-month,0,2,9.0,organic,C,0
31,67.22,493,6,0.0,month-to-month,0,4,7.0,referral,A,0
51,144.35,669,2,0.0,month-to-month,1,4,1.0,ads,B,0
37,90.65,260,5,13.6,month-to-month,1,3,6.0,referral,B,0
12,83.02,556,3,0.0,one-year,0,3,7.0,ads,A,1
35,38.09,514,5,0.0,month-to-month,1,3,7.0,referral,A,0
22,38.49,332,3,8.1,month-to-month,1,2,3.0,partner,A,1
46,69.27,417,1,3.1,month-to-month,0,3,8.0,referral,B,0
66,98.95,763,2,0.0,month-to-month,1,3,8.0,organic,B,0
26,44.21,484,4,6.6,one-year,0,1,2.0,ads,C,1
50,141.75,688,4,3.1,two-year,0,3,6.0,partner,A,0
57,50.32,395,0,0.0,month-to-month,0,5,10.0,referral,B,0
12,144.55,495,3,6.4,one-year,1,3,8.0,partner,B,0
63,71.79,381,2,2.0,month-to-month,0,4,8.0,referral,B,0
42,51.63,478,0,0.0,one-year,0,3,5.0,ads,C,0
56,44.76,314,2,0.0,month-to-month,0,2,7.0,ads,B,1
41,141.87,221,2,3.2,one-year,1,3,8.0,referral,A,0
51,93.74,352,5,5.4,month-to-month,0,3,7.0,referral,A,1
47,23.66,665,3,7.6,month-to-month,0,2,5.0,referral,C,0
20,92.52,150,3,6.3,month-to-month,0,1,7.0,referral,A,0
33,134.0,444,0,1.5,month-to-month,0,4,8.0,referral,A,0
46,38.72,405,1,0.7,two-year,1,5,7.0,ads,C,0
14,67.19,439,2,4.8,month-to-month,1,1,6.0,ads,B,0
24,115.42,297,1,3.5,one-year,1,4,6.0,partner,B,0
38,48.26,566,0,0.0,one-year,1,3,8.0,organic,C,0
34,144.47,412,4,4.7,one-year,1,3,5.0,ads,A,1
42,112.35,707,3,2.2,month-to-month,1,3,9.0,ads,B,0
20,55.57,273,2,10.2,month-to-month,1,3,5.0,organic,A,0
55,45.45,525,6,5.1,one-year,0,2,3.0,organic,B,0
56,145.85,425,3,8.8,month-to-month,1,4,10.0,organic,A,0
17,94.78,367,3,12.8,one-year,0,2,6.0,organic,A,1
1,104.98,233,7,4.5,month-to-month,0,4,2.0,ads,A,1
31,126.61,701,4,5.1,one-year,0,3,5.0,partner,A,0
8,58.62,322,2,3.8,month-to-month,0,2,2.0,organic,A,1
40,68.26,494,4,4.3,one-year,0,5,4.0,referral,C,0
22,66.93,341,6,8.4,one-year,0,3,10.0,ads,B,0
26,69.95,571,2,3.0,month-to-month,0,6,7.0,ads,C,0
53,135.59,294,4,2.8,one-year,0,2,4.0,organic,C,0
53,145.11,636,3,1.0,one-year,0,5,10.0,organic,A,0
49,49.97,292,1,1.8,month-to-month,0,4,10.0,ads,A,0
48,110.35,447,5,1.1,two-year,1,4,9.0,referral,A,0
41,130.54,434,4,10.0,month-to-month,1,3,5.0,organic,A,0
16,23.12,376,1,3.2,two-year,0,3,9.0,ads,A,0
20,73.1,300,5,2.2,month-to-month,0,3,6.0,ads,B,1
28,116.31,380,4,0.0,one-year,0,2,7.0,ads,B,0
33,29.4,451,4,5.1,one-year,0,1,2.0,ads,B,0
33,102.5,283,2,0.0,one-year,0,4,8.0,organic,C,0
58,49.86,316,0,0.0,two-year,1,6,10.0,referral,C,0
67,31.49,265,0,0.8,month-to-month,1,4,8.0,referral,B,0
31,27.67,423,3,13.2,one-year,0,1,3.0,ads,A,1
1,92.79,696,4,3.2,month-to-month,0,4,6.0,partner,A,0
55,80.06,438,1,5.0,month-to-month,0,3,6.0,organic,A,0
36,61.58,286,1,9.5,month-to-month,0,5,5.0,partner,C,0
17,119.55,416,3,7.7,one-year,1,1,5.0,ads,B,0
24,69.97,512,4,0.0,month-to-month,0,5,10.0,ads,A,0
7,112.0,471,4,7.6,month-to-month,0,2,7.0,ads,C,1
14,95.96,512,5,5.1,month-to-month,0,5,4.0,organic,A,1
27,125.17,213,1,4.1,month-to-month,1,4,10.0,ads,C,0
3,67.25,502,3,7.8,one-year,1,3,6.0,partner,A,0
27,104.69,491,4,1.3,one-year,1,3,8.0,organic,A,0
24,67.31,301,1,8.4,month-to-month,1,2,5.0,ads,C,0
58,94.94,713,3,0.0,one-year,0,4,8.0,referral,B,0
35,63.24,188,2,0.0,month-to-month,0,3,5.0,partner,A,1
32,84.05,613,5,0.0,two-year,1,3,8.0,organic,C,0
20,82.92,366,2,6.5,month-to-month,1,4,5.0,referral,C,0
37,23.3,388,3,9.8,month-to-month,1,4,4.0,referral,C,0
23,66.85,472,2,4.3,month-to-month,1,4,7.0,referral,A,0
53,122.96,194,2,6.0,month-to-month,1,4,6.0,referral,B,0
30,102.23,780,0,8.0,month-to-month,1,3,9.0,referral,C,0
35,100.75,450,0,0.0,one-year,1,1,6.0,ads,A,0
29,22.03,240,0,1.6,month-to-month,1,4,7.0,organic,B,0
44,62.48,381,1,7.4,month-to-month,0,2,7.0,referral,A,0
67,110.84,412,0,2.5,one-year,1,4,9.0,referral,A,0
48,71.0,440,2,0.0,two-year,1,3,8.0,partner,B,0
53,69.62,312,4,12.7,one-year,0,3,4.0,organic,C,1
10,76.59,571,4,2.2,one-year,0,4,7.0,ads,A,1
16,27.53,581,4,5.9,two-year,0,2,4.0,ads,B,0
18,56.97,679,4,3.0,one-year,0,1,6.0,partner,A,1
1,45.16,466,2,8.7,one-year,0,3,6.0,partner,B,1
20,54.29,575,3,1.0,one-year,0,1,4.0,ads,C,0
68,54.87,647,0,2.7,two-year,1,4,8.0,referral,C,0
34,93.5,184,2,0.0,month-to-month,0,2,8.0,referral,B,0
1,61.51,715,5,7.7,month-to-month,0,2,1.0,partner,A,1
25,141.32,520,3,5.5,one-year,1,4,10.0,organic,B,0
37,65.23,332,1,9.8,month-to-month,1,4,10.0,organic,C,0
25,51.29,396,3,3.0,month-to-month,1,3,3.0,ads,B,0
54,131.29,360,0,8.0,one-year,0,5,4.0,organic,A,0
1,131.85,260,3,11.8,month-to-month,1,2,5.0,ads,B,0
24,105.29,597,3,7.0,month-to-month,1,1,4.0,ads,A,1
70,52.45,685,3,0.0,one-year,1,3,10.0,organic,B,0
26,47.79,154,2,10.4,month-to-month,1,6,7.0,organic,A,1
1,73.68,654,3,8.9,month-to-month,0,1,4.0,partner,A,1
54,120.04,415,2,6.1,one-year,0,4,5.0,organic,C,0
46,128.49,495,3,0.0,one-year,0,3,9.0,referral,A,0
63,124.17,283,1,0.0,two-year,1,5,10.0,referral,B,0
10,49.7,410,3,1.5,one-year,1,1,8.0,organic,C,0
54,50.55,604,0,5.8,month-to-month,0,2,8.0,referral,B,0
37,29.65,252,3,0.0,one-year,0,4,6.0,referral,B,1
30,24.47,505,1,1.6,one-year,0,4,9.0,partner,C,0
16,38.63,556,4,6.2,month-to-month,1,4,5.0,partner,A,1
64,137.86,357,2,0.0,two-year,1,2,9.0,ads,B,0
36,71.46,276,7,0.0,month-to-month,1,4,6.0,referral,A,0
43,100.81,396,3,2.2,one-year,0,3,3.0,organic,A,1
39,55.05,650,2,2.6,one-year,1,3,8.0,ads,A,0
22,110.38,515,6,10.2,one-year,0,2,2.0,referral,B,1
15,93.47,574,3,4.8,two-year,0,2,4.0,ads,B,0
63,21.98,154,3,5.5,two-year,1,2,6.0,referral,B,0
12,61.83,366,5,1.7,two-year,1,4,3.0,ads,A,1
57,48.29,393,2,0.1,month-to-month,1,5,6.0,partner,A,0
44,141.26,264,2,0.0,month-to-month,1,3,7.0,organic,A,0
64,24.05,352,0,0.0,month-to-month,1,4,7.0,organic,B,0
57,110.99,448,7,0.0,one-year,1,3,6.0,ads,B,0
47,39.87,316,1,0.0,one-year,0,6,6.0,organic,B,0
49,39.52,368,1,0.0,one-year,1,2,7.0,organic,B,0
63,31.85,538,4,6.4,month-to-month,0,3,6.0,referral,C,0
35,135.37,340,2,5.4,month-to-month,1,3,4.0,ads,A,0
9,146.06,547,4,11.1,month-to-month,0,2,5.0,ads,C,1
36,100.18,384,2,0.0,one-year,0,5,5.0,referral,B,0
16,147.13,317,4,7.4,month-to-month,1,4,8.0,partner,B,0
36,143.15,598,2,3.2,one-year,1,3,5.0,ads,C,1
65,144.23,437,4,7.9,one-year,0,5,10.0,referral,B,0
19,82.79,63,3,7.0,month-to-month,1,1,6.0,partner,B,1
7,27.25,149,1,11.7,month-to-month,1,5,6.0,organic,B,0
64,120.46,314,4,12.4,two-year,0,4,9.0,organic,A,0
13,125.53,359,2,4.7,one-year,1,4,3.0,referral,A,1
12,46.4,454,3,11.3,one-year,0,2,8.0,organic,A,1
36,117.52,435,3,1.9,one-year,1,2,5.0,ads,A,0
42,112.61,295,3,8.7,month-to-month,1,3,7.0,ads,A,0
24,134.25,409,5,8.3,month-to-month,0,1,3.0,organic,A,0
31,122.38,369,3,7.3,one-year,1,5,5.0,ads,B,1
72,41.55,345,1,1.2,two-year,1,4,9.0,ads,C,0
29,38.58,340,1,5.3,month-to-month,1,4,6.0,partner,C,0
48,65.08,801,4,0.0,month-to-month,1,4,6.0,referral,A,0
41,113.52,258,5,0.2,month-to-month,1,5,6.0,ads,B,0
16,104.29,285,3,8.9,month-to-month,1,2,3.0,organic,C,0
26,40.02,388,4,6.5,one-year,1,3,10.0,organic,A,1
72,90.47,604,3,6.4,one-year,0,4,8.0,organic,B,0
31,51.11,402,3,1.4,two-year,1,2,8.0,partner,C,0
35,145.94,447,6,0.3,month-to-month,1,3,7.0,referral,B,0
26,56.87,682,3,5.7,month-to-month,0,3,3.0,referral,A,1
25,146.49,460,4,0.0,two-year,1,2,6.0,referral,B,0
21,40.7,286,2,3.3,one-year,1,1,7.0,referral,A,0
34,36.38,590,3,1.4,month-to-month,1,1,10.0,referral,B,0
48,58.28,423,2,6.3,month-to-month,0,5,9.0,ads,C,0
45,86.78,375,3,0.2,month-to-month,1,5,10.0,organic,B,0
30,125.92,281,0,5.9,two-year,1,4,5.0,referral,B,0
1,149.98,427,2,4.6,month-to-month,0,2,4.0,ads,A,1
63,80.14,297,4,8.8,two-year,0,2,6.0,organic,A,0
26,138.5,409,5,6.8,month-to-month,0,3,5.0,ads,A,1
72,138.37,380,0,0.0,two-year,1,3,10.0,referral,B,0
19,28.51,563,0,8.3,one-year,1,4,2.0,organic,A,1
61,125.26,233,0,0.0,one-year,0,5,10.0,organic,B,0
43,75.9,304,5,5.7,month-to-month,0,2,1.0,partner,B,1
14,71.6,497,3,5.5,two-year,0,2,2.0,partner,A,0
35,70.61,344,3,6.9,one-year,0,2,4.0,ads,C,1
5,132.52,309,5,0.0,one-year,0,3,5.0,ads,C,1
63,74.77,428,5,4.1,one-year,1,1,3.0,organic,B,0
32,103.45,368,6,8.9,month-to-month,0,5,4.0,ads,A,0
20,111.23,229,4,6.4,one-year,1,2,7.0,ads,B,0
45,112.5,124,3,1.0,two-year,0,2,8.0,organic,B,0
43,73.76,604,2,2.2,one-year,1,5,9.0,referral,C,0
41,54.69,500,2,1.5,one-year,1,3,6.0,referral,A,0
6,104.47,620,0,0.0,month-to-month,1,3,7.0,partner,B,0
36,104.64,209,4,9.6,two-year,1,3,6.0,referral,A,0
28,65.39,693,2,15.9,month-to-month,0,2,4.0,organic,B,1
32,23.25,402,4,13.0,month-to-month,0,2,5.0,organic,B,1
33,108.21,179,3,2.1,month-to-month,1,3,4.0,ads,C,1
10,64.78,514,4,4.0,month-to-month,0,4,6.0,ads,C,1
24,52.61,326,6,13.0,month-to-month,0,2,4.0,ads,A,1
26,98.84,611,1,1.1,month-to-month,1,3,8.0,organic,B,0
61,134.66,267,0,2.0,one-year,1,5,10.0,ads,C,0
13,82.49,548,1,0.0,month-to-month,0,1,8.0,partner,A,1
66,132.34,211,1,2.7,month-to-month,0,4,8.0,ads,A,0
43,139.45,382,3,6.3,month-to-month,0,4,4.0,organic,A,1
6,142.34,521,4,13.6,month-to-month,1,2,7.0,ads,C,1
53,70.78,589,2,5.4,month-to-month,1,3,5.0,referral,A,0
45,92.31,119,2,3.0,month-to-month,1,3,8.0,ads,B,0
22,22.8,467,1,11.4,one-year,1,3,4.0,organic,B,1
3,118.27,542,2,3.7,month-to-month,0,3,8.0,organic,B,0
52,135.81,344,3,7.2,month-to-month,0,3,10.0,organic,A,0
12,51.74,352,7,9.2,month-to-month,0,4,2.0,referral,B,1
43,148.54,107,2,9.3,month-to-month,1,2,6.0,ads,A,0
24,30.81,448,4,18.9,one-year,0,2,6.0,partner,B,0
27,57.49,395,6,0.0,month-to-month,1,4,8.0,partner,B,0
50,111.95,332,0,1.7,month-to-month,0,3,6.0,partner,A,0
36,97.26,352,5,10.8,month-to-month,1,3,4.0,ads,B,1
1,146.98,295,2,9.8,month-to-month,0,2,5.0,partner,A,1
26,121.33,463,2,5.3,one-year,0,3,9.0,organic,A,0
1,56.18,426,6,12.9,month-to-month,1,5,2.0,partner,A,1
25,94.3,470,5,0.0,one-year,1,4,7.0,ads,C,0
49,148.02,431,2,8.1,month-to-month,1,4,10.0,organic,C,0
43,109.43,516,3,9.1,two-year,1,3,5.0,referral,B,0
58,60.02,597,1,6.1,month-to-month,0,6,6.0,referral,B,1
68,48.59,288,1,0.0,one-year,1,1,6.0,referral,A,0
55,90.09,291,2,5.9,one-year,1,4,8.0,ads,C,0
46,75.44,374,1,3.8,month-to-month,0,3,4.0,ads,C,0
39,96.5,324,1,13.5,month-to-month,0,3,6.0,ads,B,0
64,40.76,593,4,2.8,month-to-month,1,5,10.0,referral,A,0
27,79.43,439,7,1.6,two-year,1,5,6.0,ads,B,0
9,21.28,321,4,12.0,one-year,1,2,2.0,ads,B,1
13,45.48,432,3,0.0,month-to-month,0,3,8.0,organic,A,0
38,72.83,404,4,11.6,month-to-month,1,1,5.0,ads,A,1
23,149.39,454,5,5.2,month-to-month,0,2,6.0,ads,A,1
72,32.49,411,3,3.3,two-year,1,5,9.0,organic,B,0
29,20.1,425,3,5.3,month-to-month,0,3,7.0,ads,B,1
20,59.41,542,6,7.0,month-to-month,1,1,8.0,ads,A,0
46,73.37,311,2,10.0,one-year,1,2,8.0,ads,C,0
31,102.35,380,5,0.0,two-year,0,3,7.0,organic,C,0
28,116.6,517,3,9.5,month-to-month,0,1,9.0,ads,A,1
52,68.7,490,0,2.4,month-to-month,0,5,8.0,ads,A,0
13,135.96,267,6,8.8,one-year,1,3,2.0,organic,B,1
72,46.61,299,3,0.0,one-year,1,6,10.0,referral,B,0
18,118.34,245,0,0.0,one-year,0,2,5.0,partner,A,0
42,99.06,379,3,8.0,month-to-month,1,3,5.0,organic,C,1
35,109.8,532,8,5.5,month-to-month,0,1,3.0,organic,A,1
25,21.85,491,2,12.2,month-to-month,0,3,7.0,referral,B,1
34,140.64,401,1,0.8,month-to-month,0,3,8.0,referral,B,1
70,37.03,204,1,9.3,one-year,1,3,2.0,ads,B,0
36,34.19,563,5,6.2,one-year,1,4,7.0,partner,C,0
17,96.05,361,1,13.2,one-year,0,3,4.0,organic,C,0
62,92.49,377,2,2.1,one-year,1,4,8.0,partner,B,0
28,53.35,371,2,5.8,two-year,1,6,10.0,partner,C,0
31,55.71,226,1,0.0,one-year,1,3,9.0,ads,C,0
50,102.4,615,1,8.6,month-to-month,1,4,6.0,organic,C,0
14,39.02,641,2,9.0,one-year,1,3,6.0,organic,A,0
72,45.39,395,4,2.3,month-to-month,1,4,9.0,ads,A,0
9,54.88,216,2,13.3,month-to-month,0,1,7.0,ads,B,1
53,149.83,557,6,9.3,one-year,0,1,1.0,ads,B,0
29,120.04,500,3,5.6,one-year,1,3,10.0,referral,C,0
37,20.3,397,4,8.0,month-to-month,0,2,8.0,ads,B,0
22,30.39,759,3,13.9,one-year,0,1,5.0,organic,C,0
71,38.62,542,1,0.0,month-to-month,1,3,8.0,referral,A,0
34,93.15,298,4,16.4,month-to-month,1,3,2.0,ads,B,0
31,80.59,199,4,2.1,one-year,1,2,10.0,referral,B,0
17,86.76,365,3,3.4,two-year,1,5,5.0,referral,A,0
2,61.28,690,7,9.8,month-to-month,0,1,5.0,ads,C,1
36,39.92,372,1,3.3,one-year,0,3,7.0,ads,B,0
34,61.59,409,3,0.6,two-year,1,3,10.0,referral,A,0
44,132.9,269,3,11.2,one-year,0,2,6.0,organic,A,0
52,85.5,356,1,9.7,two-year,0,3,5.0,organic,B,0
18,87.66,407,5,4.7,month-to-month,0,2,6.0,ads,A,0
50,106.68,443,2,7.6,month-to-month,0,5,5.0,ads,A,0
24,27.02,398,4,5.4,month-to-month,1,3,10.0,ads,A,0
9,50.82,395,4,10.0,month-to-month,0,2,6.0,partner,A,1
32,34.33,323,2,14.0,one-year,0,2,6.0,ads,B,0
7,57.19,514,4,7.5,month-to-month,1,3,6.0,organic,A,0
41,22.51,565,2,0.0,one-year,0,4,7.0,partner,A,0
19,142.15,598,10,10.4,month-to-month,0,1,4.0,organic,A,1
60,146.21,277,3,0.0,month-to-month,1,4,7.0,partner,C,0
36,121.08,230,3,4.9,month-to-month,0,4,10.0,ads,A,0
43,105.92,414,2,5.6,two-year,1,2,4.0,ads,B,0
48,69.12,541,1,2.6,month-to-month,0,3,7.0,ads,A,0
30,64.49,419,6,8.1,month-to-month,1,5,5.0,ads,B,0
43,131.4,348,5,3.4,one-year,1,4,6.0,ads,B,0
41,37.2,494,3,7.3,month-to-month,0,6,4.0,partner,B,0
30,118.51,750,3,10.7,month-to-month,1,5,1.0,organic,B,1
72,138.56,252,0,0.5,one-year,1,6,7.0,organic,B,0
13,35.78,594,4,12.6,month-to-month,0,1,6.0,ads,C,1
26,32.25,367,2,0.0,month-to-month,0,6,8.0,ads,A,0
72,138.51,331,1,2.9,one-year,1,2,9.0,referral,C,0
25,98.26,526,7,7.1,month-to-month,1,2,5.0,ads,C,1
72,118.34,387,0,8.4,month-to-month,1,3,9.0,referral,C,0
35,100.7,253,10,0.8,month-to-month,1,2,7.0,ads,C,0
44,130.51,417,3,9.1,month-to-month,0,3,8.0,partner,C,0
19,147.69,438,5,9.8,month-to-month,0,2,6.0,ads,C,1
45,89.99,415,2,5.7,one-year,0,4,8.0,organic,A,0
4,132.43,431,2,1.9,month-to-month,0,2,6.0,organic,B,0
71,118.67,368,1,3.5,month-to-month,1,4,8.0,ads,C,0
21,136.05,540,2,12.1,month-to-month,0,3,6.0,organic,A,0
26,123.46,455,3,0.8,one-year,1,2,5.0,referral,C,0
42,21.74,205,3,5.7,month-to-month,0,3,9.0,organic,A,0
31,141.95,190,4,2.5,month-to-month,0,1,4.0,partner,A,0
13,110.3,623,5,14.0,two-year,0,3,8.0,ads,A,0
72,25.38,528,0,0.0,one-year,1,5,10.0,referral,A,0
44,31.37,454,2,7.4,one-year,1,4,3.0,referral,A,0
14,58.52,355,3,7.7,one-year,0,1,2.0,partner,B,1
20,143.81,471,2,5.9,month-to-month,0,2,4.0,ads,B,1
37,50.26,549,6,6.4,one-year,0,3,4.0,ads,B,1
39,110.81,445,1,0.0,one-year,0,4,7.0,ads,A,0
63,38.05,505,1,2.4,month-to-month,0,4,6.0,partner,A,0
42,31.21,668,2,0.0,month-to-month,1,6,6.0,referral,C,0
50,94.14,260,3,8.0,month-to-month,1,1,6.0,organic,C,0
31,80.4,390,2,3.2,month-to-month,1,2,8.0,referral,B,0
33,129.67,558,0,2.3,month-to-month,0,3,6.0,partner,A,1
53,127.4,302,3,0.0,two-year,0,3,7.0,partner,B,1
72,148.3,397,3,3.2,month-to-month,1,4,8.0,organic,A,0
63,124.71,191,1,10.7,month-to-month,0,5,8.0,referral,C,0
55,137.44,680,4,1.3,one-year,1,6,7.0,referral,B,0
51,94.99,365,2,8.0,one-year,1,2,6.0,organic,B,1
39,119.18,405,1,3.7,two-year,1,4,6.0,ads,A,0
44,83.71,344,1,2.5,one-year,1,5,7.0,referral,C,0
27,64.44,438,4,10.7,one-year,1,2,9.0,ads,C,0
56,74.0,439,3,0.0,one-year,1,4,8.0,referral,A,0
35,50.23,183,2,6.6,two-year,0,2,4.0,partner,C,0
